priceArea,productionGroup,startTime,quantityKwh
NO4,thermal,2025-10-15 21:00:00+00:00,166554.0
NO4,thermal,2025-10-15 22:00:00+00:00,167178.0
NO4,thermal,2025-10-15 23:00:00+00:00,166544.0
NO4,thermal,2025-10-16 00:00:00+00:00,166334.0
NO4,thermal,2025-10-16 01:00:00+00:00,164193.0
NO4,thermal,2025-10-16 02:00:00+00:00,164798.0
NO4,thermal,2025-10-16 03:00:00+00:00,164448.0
NO4,thermal,2025-10-16 04:00:00+00:00,163241.0
NO4,thermal,2025-10-16 05:00:00+00:00,163431.0
NO4,thermal,2025-10-16 06:00:00+00:00,164607.0
NO4,thermal,2025-10-16 07:00:00+00:00,163276.0
NO4,thermal,2025-10-16 08:00:00+00:00,165033.0
NO4,thermal,2025-10-16 09:00:00+00:00,165065.0
NO4,thermal,2025-10-16 10:00:00+00:00,164618.0
NO4,thermal,2025-10-16 11:00:00+00:00,164122.0
NO4,thermal,2025-10-16 12:00:00+00:00,164760.0
NO4,thermal,2025-10-16 13:00:00+00:00,167451.0
NO4,thermal,2025-10-16 14:00:00+00:00,167632.0
NO4,thermal,2025-10-16 15:00:00+00:00,167032.0
NO4,thermal,2025-10-16 16:00:00+00:00,166787.0
NO4,thermal,2025-10-16 17:00:00+00:00,167084.0
NO4,thermal,2025-10-16 18:00:00+00:00,167170.0
NO4,thermal,2025-10-16 19:00:00+00:00,167101.0
NO4,thermal,2025-10-16 20:00:00+00:00,166015.0
NO4,thermal,2025-10-16 21:00:00+00:00,166484.0
NO4,thermal,2025-10-16 22:00:00+00:00,171778.0
NO4,thermal,2025-10-16 23:00:00+00:00,178020.0
NO4,thermal,2025-10-17 00:00:00+00:00,174593.0
NO4,thermal,2025-10-17 01:00:00+00:00,173470.0
NO4,thermal,2025-10-17 02:00:00+00:00,173155.0
NO4,thermal,2025-10-17 03:00:00+00:00,175326.0
NO4,thermal,2025-10-17 04:00:00+00:00,178279.0
NO4,thermal,2025-10-17 05:00:00+00:00,179210.0
NO4,thermal,2025-10-17 06:00:00+00:00,181771.0
NO4,thermal,2025-10-17 07:00:00+00:00,182653.0
NO4,thermal,2025-10-17 08:00:00+00:00,182485.0
NO4,thermal,2025-10-17 09:00:00+00:00,183586.0
NO4,thermal,2025-10-17 10:00:00+00:00,179102.0
NO4,thermal,2025-10-17 11:00:00+00:00,177028.0
NO4,thermal,2025-10-17 12:00:00+00:00,173067.0
NO4,thermal,2025-10-17 13:00:00+00:00,182086.0
NO4,thermal,2025-10-17 14:00:00+00:00,180816.0
NO4,thermal,2025-10-17 15:00:00+00:00,181018.0
NO4,thermal,2025-10-17 16:00:00+00:00,178952.0
NO4,thermal,2025-10-17 17:00:00+00:00,176213.0
NO4,thermal,2025-10-17 18:00:00+00:00,162480.0
NO4,thermal,2025-10-17 19:00:00+00:00,160066.0
NO4,thermal,2025-10-17 20:00:00+00:00,166013.0
NO4,thermal,2025-10-17 21:00:00+00:00,168746.0
NO4,thermal,2025-10-17 22:00:00+00:00,162050.0
NO4,thermal,2025-10-17 23:00:00+00:00,163949.0
NO4,thermal,2025-10-18 00:00:00+00:00,161294.0
NO4,thermal,2025-10-18 01:00:00+00:00,156081.0
NO4,thermal,2025-10-18 02:00:00+00:00,151976.0
NO4,thermal,2025-10-18 03:00:00+00:00,154094.0
NO4,thermal,2025-10-18 04:00:00+00:00,157372.0
NO4,thermal,2025-10-18 05:00:00+00:00,177909.0
NO4,thermal,2025-10-18 06:00:00+00:00,176233.0
NO4,thermal,2025-10-18 07:00:00+00:00,176071.0
NO4,thermal,2025-10-18 08:00:00+00:00,177654.0
NO4,thermal,2025-10-18 09:00:00+00:00,177304.0
NO4,thermal,2025-10-18 10:00:00+00:00,178445.0
NO4,thermal,2025-10-18 11:00:00+00:00,179300.0
NO4,thermal,2025-10-18 12:00:00+00:00,179508.0
NO4,thermal,2025-10-18 13:00:00+00:00,178673.0
NO4,thermal,2025-10-18 14:00:00+00:00,180254.0
NO4,thermal,2025-10-18 15:00:00+00:00,180038.0
NO4,thermal,2025-10-18 16:00:00+00:00,180149.0
NO4,thermal,2025-10-18 17:00:00+00:00,179279.0
NO4,thermal,2025-10-18 18:00:00+00:00,179303.0
NO4,thermal,2025-10-18 19:00:00+00:00,178959.0
NO4,thermal,2025-10-18 20:00:00+00:00,180826.0
NO4,thermal,2025-10-18 21:00:00+00:00,179973.0
NO4,thermal,2025-10-18 22:00:00+00:00,162749.0
NO4,thermal,2025-10-18 23:00:00+00:00,162031.0
NO4,thermal,2025-10-19 00:00:00+00:00,175961.0
NO4,thermal,2025-10-19 01:00:00+00:00,178032.0
NO4,thermal,2025-10-19 02:00:00+00:00,177722.0
NO4,thermal,2025-10-19 03:00:00+00:00,178278.0
NO4,thermal,2025-10-19 04:00:00+00:00,178102.0
NO4,thermal,2025-10-19 05:00:00+00:00,174451.0
NO4,thermal,2025-10-19 06:00:00+00:00,176912.0
NO4,thermal,2025-10-19 07:00:00+00:00,174789.0
NO4,thermal,2025-10-19 08:00:00+00:00,169212.0
NO4,thermal,2025-10-19 09:00:00+00:00,166179.0
NO4,thermal,2025-10-19 10:00:00+00:00,165675.0
NO4,thermal,2025-10-19 11:00:00+00:00,167953.0
NO4,thermal,2025-10-19 12:00:00+00:00,171370.0
NO4,thermal,2025-10-19 13:00:00+00:00,170728.0
NO4,thermal,2025-10-19 14:00:00+00:00,169461.0
NO4,thermal,2025-10-19 15:00:00+00:00,166548.0
NO4,thermal,2025-10-19 16:00:00+00:00,168932.0
NO4,thermal,2025-10-19 17:00:00+00:00,169290.0
NO4,thermal,2025-10-19 18:00:00+00:00,166631.0
NO4,thermal,2025-10-19 19:00:00+00:00,166772.0
NO4,thermal,2025-10-19 20:00:00+00:00,169239.0
NO4,thermal,2025-10-19 21:00:00+00:00,167928.0
NO4,thermal,2025-10-19 22:00:00+00:00,169622.0
NO4,thermal,2025-10-19 23:00:00+00:00,170056.0
NO4,thermal,2025-10-20 00:00:00+00:00,170765.0
NO4,thermal,2025-10-20 01:00:00+00:00,169698.0
NO4,thermal,2025-10-20 02:00:00+00:00,169239.0
NO4,thermal,2025-10-20 03:00:00+00:00,170054.0
NO4,thermal,2025-10-20 04:00:00+00:00,170278.0
NO4,thermal,2025-10-20 05:00:00+00:00,169800.0
NO4,thermal,2025-10-20 06:00:00+00:00,163153.0
NO4,thermal,2025-10-20 07:00:00+00:00,161366.0
NO4,thermal,2025-10-20 08:00:00+00:00,160967.0
NO4,thermal,2025-10-20 09:00:00+00:00,156676.0
NO4,thermal,2025-10-20 10:00:00+00:00,155140.0
NO4,thermal,2025-10-20 11:00:00+00:00,155161.0
NO4,thermal,2025-10-20 12:00:00+00:00,154456.0
NO4,thermal,2025-10-20 13:00:00+00:00,155968.0
NO4,thermal,2025-10-20 14:00:00+00:00,157345.0
NO4,thermal,2025-10-20 15:00:00+00:00,167303.0
NO4,thermal,2025-10-20 16:00:00+00:00,167522.0
NO4,thermal,2025-10-20 17:00:00+00:00,167215.0
NO4,thermal,2025-10-20 18:00:00+00:00,167408.0
NO4,thermal,2025-10-20 19:00:00+00:00,163378.0
NO4,thermal,2025-10-20 20:00:00+00:00,169665.0
NO4,thermal,2025-10-20 21:00:00+00:00,168792.0
NO4,solar,2025-09-22 10:00:00+00:00,39.749
NO4,solar,2025-09-22 11:00:00+00:00,84.088
NO4,solar,2025-09-22 12:00:00+00:00,378.144
NO4,solar,2025-09-22 13:00:00+00:00,224.176
NO4,solar,2025-09-22 14:00:00+00:00,107.893
NO4,solar,2025-09-22 15:00:00+00:00,13.928
NO4,solar,2025-09-22 16:00:00+00:00,3.353
NO4,solar,2025-09-22 17:00:00+00:00,0.061
NO4,solar,2025-09-22 18:00:00+00:00,0.002
NO4,solar,2025-09-22 19:00:00+00:00,0.001
NO4,solar,2025-09-22 20:00:00+00:00,0.0
NO4,solar,2025-09-22 21:00:00+00:00,0.0
NO4,solar,2025-09-22 22:00:00+00:00,0.0
NO4,solar,2025-09-22 23:00:00+00:00,0.0
NO4,solar,2025-09-23 00:00:00+00:00,0.0
NO4,solar,2025-09-23 01:00:00+00:00,0.0
NO4,solar,2025-09-23 02:00:00+00:00,0.0
NO4,solar,2025-09-23 03:00:00+00:00,0.0
NO4,solar,2025-09-23 04:00:00+00:00,0.01
NO4,solar,2025-09-23 05:00:00+00:00,3.309
NO4,solar,2025-09-23 06:00:00+00:00,24.187
NO4,solar,2025-09-23 07:00:00+00:00,112.945
NO4,solar,2025-09-23 08:00:00+00:00,159.622
NO4,solar,2025-09-23 09:00:00+00:00,122.493
NO4,solar,2025-09-23 10:00:00+00:00,251.107
NO4,solar,2025-09-23 11:00:00+00:00,344.191
NO4,solar,2025-09-23 12:00:00+00:00,171.405
NO4,solar,2025-09-23 13:00:00+00:00,164.123
NO4,solar,2025-09-23 14:00:00+00:00,30.269
NO4,solar,2025-09-23 15:00:00+00:00,13.31
NO4,solar,2025-09-23 16:00:00+00:00,3.901
NO4,solar,2025-09-23 17:00:00+00:00,0.0
NO4,solar,2025-09-23 18:00:00+00:00,0.0
NO4,solar,2025-09-23 19:00:00+00:00,0.001
NO4,solar,2025-09-23 20:00:00+00:00,0.0
NO4,solar,2025-09-23 21:00:00+00:00,0.0
NO4,solar,2025-09-23 22:00:00+00:00,0.001
NO4,solar,2025-09-23 23:00:00+00:00,0.0
NO4,solar,2025-09-24 00:00:00+00:00,0.0
NO4,solar,2025-09-24 01:00:00+00:00,0.0
NO4,solar,2025-09-24 02:00:00+00:00,0.0
NO4,solar,2025-09-24 03:00:00+00:00,0.0
NO4,solar,2025-09-24 04:00:00+00:00,0.0
NO4,solar,2025-09-24 05:00:00+00:00,2.196
NO4,solar,2025-09-24 06:00:00+00:00,12.871
NO4,solar,2025-09-24 07:00:00+00:00,25.316
NO4,solar,2025-09-24 08:00:00+00:00,43.314
NO4,solar,2025-09-24 09:00:00+00:00,47.137
NO4,solar,2025-09-24 10:00:00+00:00,87.18
NO4,solar,2025-09-24 11:00:00+00:00,232.109
NO4,solar,2025-09-24 12:00:00+00:00,246.405
NO4,solar,2025-09-24 13:00:00+00:00,87.497
NO4,solar,2025-09-24 14:00:00+00:00,31.057
NO4,solar,2025-09-24 15:00:00+00:00,9.354
NO4,solar,2025-09-24 16:00:00+00:00,1.696
NO4,solar,2025-09-24 17:00:00+00:00,0.0
NO4,solar,2025-09-24 18:00:00+00:00,0.002
NO4,solar,2025-09-24 19:00:00+00:00,0.002
NO4,solar,2025-09-24 20:00:00+00:00,0.0
NO4,solar,2025-09-24 21:00:00+00:00,0.001
NO4,solar,2025-09-24 22:00:00+00:00,0.0
NO4,solar,2025-09-24 23:00:00+00:00,0.001
NO4,solar,2025-09-25 00:00:00+00:00,0.002
NO4,solar,2025-09-25 01:00:00+00:00,0.0
NO4,solar,2025-09-25 02:00:00+00:00,0.0
NO4,solar,2025-09-25 03:00:00+00:00,0.004
NO4,solar,2025-09-25 04:00:00+00:00,0.0
NO4,solar,2025-09-25 05:00:00+00:00,0.367
NO4,solar,2025-09-25 06:00:00+00:00,4.552
NO4,solar,2025-09-25 07:00:00+00:00,17.008
NO4,solar,2025-09-25 08:00:00+00:00,35.35
NO4,solar,2025-09-25 09:00:00+00:00,75.09
NO4,solar,2025-09-25 10:00:00+00:00,63.204
NO4,solar,2025-09-25 11:00:00+00:00,60.027
NO4,solar,2025-09-25 12:00:00+00:00,60.363
NO4,solar,2025-09-25 13:00:00+00:00,76.551
NO4,solar,2025-09-25 14:00:00+00:00,16.588
NO4,solar,2025-09-25 15:00:00+00:00,14.591
NO4,solar,2025-09-25 16:00:00+00:00,1.091
NO4,solar,2025-09-25 17:00:00+00:00,0.0
NO4,solar,2025-09-25 18:00:00+00:00,0.0
NO4,solar,2025-09-25 19:00:00+00:00,0.001
NO4,solar,2025-09-25 20:00:00+00:00,0.0
NO4,solar,2025-09-25 21:00:00+00:00,0.0
NO4,solar,2025-09-25 22:00:00+00:00,0.0
NO4,solar,2025-09-25 23:00:00+00:00,0.0
NO4,solar,2025-09-26 00:00:00+00:00,0.0
NO4,solar,2025-09-26 01:00:00+00:00,0.0
NO4,solar,2025-09-26 02:00:00+00:00,0.0
NO4,solar,2025-09-26 03:00:00+00:00,0.0
NO4,solar,2025-09-26 04:00:00+00:00,0.0
NO4,solar,2025-09-26 05:00:00+00:00,0.033
NO4,solar,2025-09-26 06:00:00+00:00,4.225
NO4,solar,2025-09-26 07:00:00+00:00,14.978
NO4,solar,2025-09-26 08:00:00+00:00,31.843
NO4,solar,2025-09-26 09:00:00+00:00,43.039
NO4,solar,2025-09-26 10:00:00+00:00,141.525
NO4,solar,2025-09-26 11:00:00+00:00,66.351
NO4,solar,2025-09-26 12:00:00+00:00,52.77
NO4,solar,2025-09-26 13:00:00+00:00,51.041
NO4,solar,2025-09-26 14:00:00+00:00,35.931
NO4,solar,2025-09-26 15:00:00+00:00,13.742
NO4,solar,2025-09-26 16:00:00+00:00,0.981
NO4,solar,2025-09-26 17:00:00+00:00,0.001
NO4,solar,2025-09-26 18:00:00+00:00,0.001
NO4,solar,2025-09-26 19:00:00+00:00,0.0
NO4,solar,2025-09-26 20:00:00+00:00,0.0
NO4,solar,2025-09-26 21:00:00+00:00,0.0
NO4,solar,2025-09-26 22:00:00+00:00,0.0
NO4,solar,2025-09-26 23:00:00+00:00,0.0
NO4,solar,2025-09-27 00:00:00+00:00,0.0
NO4,solar,2025-09-27 01:00:00+00:00,0.0
NO4,solar,2025-09-27 02:00:00+00:00,0.0
NO4,solar,2025-09-27 03:00:00+00:00,0.0
NO4,solar,2025-09-27 04:00:00+00:00,0.0
NO4,solar,2025-09-27 05:00:00+00:00,3.212
NO4,solar,2025-09-27 06:00:00+00:00,41.682
NO4,solar,2025-09-27 07:00:00+00:00,251.712
NO4,solar,2025-09-27 08:00:00+00:00,517.194
NO4,solar,2025-09-27 09:00:00+00:00,710.781
NO4,solar,2025-09-27 10:00:00+00:00,866.31
NO4,solar,2025-09-27 11:00:00+00:00,864.791
NO4,solar,2025-09-27 12:00:00+00:00,747.062
NO4,solar,2025-09-27 13:00:00+00:00,515.457
NO4,solar,2025-09-27 14:00:00+00:00,241.703
NO4,solar,2025-09-27 15:00:00+00:00,47.114
NO4,solar,2025-09-27 16:00:00+00:00,3.698
NO4,solar,2025-09-27 17:00:00+00:00,0.001
NO4,solar,2025-09-27 18:00:00+00:00,0.0
NO4,solar,2025-09-27 19:00:00+00:00,0.001
NO4,solar,2025-09-27 20:00:00+00:00,0.0
NO4,solar,2025-09-27 21:00:00+00:00,0.0
NO4,solar,2025-09-27 22:00:00+00:00,0.001
NO4,solar,2025-09-27 23:00:00+00:00,0.001
NO4,solar,2025-09-28 00:00:00+00:00,0.0
NO4,solar,2025-09-28 01:00:00+00:00,0.001
NO4,solar,2025-09-28 02:00:00+00:00,0.0
NO4,solar,2025-09-28 03:00:00+00:00,0.0
NO4,solar,2025-09-28 04:00:00+00:00,0.028
NO4,solar,2025-09-28 05:00:00+00:00,6.561
NO4,solar,2025-09-28 06:00:00+00:00,62.312
NO4,solar,2025-09-28 07:00:00+00:00,171.285
NO4,solar,2025-09-28 08:00:00+00:00,321.443
NO4,solar,2025-09-28 09:00:00+00:00,362.35
NO4,solar,2025-09-28 10:00:00+00:00,383.338
NO4,solar,2025-09-28 11:00:00+00:00,546.74
NO4,solar,2025-09-28 12:00:00+00:00,449.059
NO4,solar,2025-09-28 13:00:00+00:00,214.553
NO4,solar,2025-09-28 14:00:00+00:00,100.338
NO4,solar,2025-09-28 15:00:00+00:00,16.809
NO4,solar,2025-09-28 16:00:00+00:00,1.703
NO4,solar,2025-09-28 17:00:00+00:00,0.0
NO4,solar,2025-09-28 18:00:00+00:00,0.0
NO4,solar,2025-09-28 19:00:00+00:00,0.0
NO4,solar,2025-09-28 20:00:00+00:00,0.0
NO4,solar,2025-09-28 21:00:00+00:00,0.0
NO4,solar,2025-09-28 22:00:00+00:00,0.0
NO4,solar,2025-09-28 23:00:00+00:00,0.0
NO4,solar,2025-09-29 00:00:00+00:00,0.0
NO4,solar,2025-09-29 01:00:00+00:00,0.0
NO4,solar,2025-09-29 02:00:00+00:00,0.0
NO4,solar,2025-09-29 03:00:00+00:00,0.0
NO4,solar,2025-09-29 04:00:00+00:00,0.001
NO4,solar,2025-09-29 05:00:00+00:00,3.992
NO4,solar,2025-09-29 06:00:00+00:00,33.959
NO4,solar,2025-09-29 07:00:00+00:00,157.142
NO4,solar,2025-09-29 08:00:00+00:00,389.079
NO4,solar,2025-09-29 09:00:00+00:00,539.832
NO4,solar,2025-09-29 10:00:00+00:00,633.037
NO4,solar,2025-09-29 11:00:00+00:00,348.09
NO4,solar,2025-09-29 12:00:00+00:00,128.783
NO4,solar,2025-09-29 13:00:00+00:00,66.956
NO4,solar,2025-09-29 14:00:00+00:00,23.879
NO4,solar,2025-09-29 15:00:00+00:00,1.555
NO4,solar,2025-09-29 16:00:00+00:00,0.15
NO4,solar,2025-09-29 17:00:00+00:00,0.001
NO4,solar,2025-09-29 18:00:00+00:00,0.001
NO4,solar,2025-09-29 19:00:00+00:00,0.0
NO4,solar,2025-09-29 20:00:00+00:00,0.0
NO4,solar,2025-09-29 21:00:00+00:00,0.0
NO4,solar,2025-09-29 22:00:00+00:00,0.0
NO4,solar,2025-09-29 23:00:00+00:00,0.0
NO4,solar,2025-09-30 00:00:00+00:00,0.001
NO4,solar,2025-09-30 01:00:00+00:00,0.0
NO4,solar,2025-09-30 02:00:00+00:00,0.0
NO4,solar,2025-09-30 03:00:00+00:00,0.0
NO4,solar,2025-09-30 04:00:00+00:00,0.0
NO4,solar,2025-09-30 05:00:00+00:00,3.132
NO4,solar,2025-09-30 06:00:00+00:00,29.284
NO4,solar,2025-09-30 07:00:00+00:00,140.755
NO4,solar,2025-09-30 08:00:00+00:00,315.767
NO4,solar,2025-09-30 09:00:00+00:00,475.046
NO4,solar,2025-09-30 10:00:00+00:00,394.742
NO4,solar,2025-09-30 11:00:00+00:00,343.4
NO4,solar,2025-09-30 12:00:00+00:00,393.386
NO4,solar,2025-09-30 13:00:00+00:00,185.771
NO4,solar,2025-09-30 14:00:00+00:00,66.24
NO4,solar,2025-09-30 15:00:00+00:00,9.576
NO4,solar,2025-09-30 16:00:00+00:00,0.476
NO4,solar,2025-09-30 17:00:00+00:00,0.0
NO4,solar,2025-09-30 18:00:00+00:00,0.0
NO4,solar,2025-09-30 19:00:00+00:00,0.0
NO4,solar,2025-09-30 20:00:00+00:00,0.0
NO4,solar,2025-09-30 21:00:00+00:00,0.0
NO4,solar,2025-09-30 22:00:00+00:00,0.001
NO4,solar,2025-09-30 23:00:00+00:00,0.0
NO4,solar,2025-10-01 00:00:00+00:00,0.003
NO4,solar,2025-10-01 01:00:00+00:00,0.0
NO4,solar,2025-10-01 02:00:00+00:00,0.001
NO4,solar,2025-10-01 03:00:00+00:00,0.0
NO4,solar,2025-10-01 04:00:00+00:00,0.0
NO4,solar,2025-10-01 05:00:00+00:00,3.061
NO4,solar,2025-10-01 06:00:00+00:00,23.551
NO4,solar,2025-10-01 07:00:00+00:00,137.591
NO4,solar,2025-10-01 08:00:00+00:00,334.93
NO4,solar,2025-10-01 09:00:00+00:00,501.391
NO4,solar,2025-10-01 10:00:00+00:00,602.061
NO4,solar,2025-10-01 11:00:00+00:00,641.851
NO4,solar,2025-10-01 12:00:00+00:00,529.312
NO4,solar,2025-10-01 13:00:00+00:00,348.664
NO4,solar,2025-10-01 14:00:00+00:00,119.974
NO4,solar,2025-10-01 15:00:00+00:00,20.722
NO4,solar,2025-10-01 16:00:00+00:00,0.911
NO4,solar,2025-10-01 17:00:00+00:00,0.006
NO4,solar,2025-10-01 18:00:00+00:00,0.007
NO4,solar,2025-10-01 19:00:00+00:00,0.0
NO4,solar,2025-10-01 20:00:00+00:00,0.0
NO4,solar,2025-10-01 21:00:00+00:00,0.001
NO4,solar,2025-10-01 22:00:00+00:00,0.001
NO4,solar,2025-10-01 23:00:00+00:00,0.0
NO4,solar,2025-10-02 00:00:00+00:00,0.0
NO4,solar,2025-10-02 01:00:00+00:00,0.0
NO4,solar,2025-10-02 02:00:00+00:00,0.0
NO4,solar,2025-10-02 03:00:00+00:00,0.0
NO4,solar,2025-10-02 04:00:00+00:00,0.001
NO4,solar,2025-10-02 05:00:00+00:00,4.433
NO4,solar,2025-10-02 06:00:00+00:00,30.303
NO4,solar,2025-10-02 07:00:00+00:00,123.322
NO4,solar,2025-10-02 08:00:00+00:00,207.71
NO4,solar,2025-10-02 09:00:00+00:00,194.404
NO4,solar,2025-10-02 10:00:00+00:00,148.459
NO4,solar,2025-10-02 11:00:00+00:00,99.507
NO4,solar,2025-10-02 12:00:00+00:00,53.303
NO4,solar,2025-10-02 13:00:00+00:00,19.414
NO4,solar,2025-10-02 14:00:00+00:00,10.38
NO4,solar,2025-10-02 15:00:00+00:00,2.766
NO4,solar,2025-10-02 16:00:00+00:00,0.06
NO4,solar,2025-10-02 17:00:00+00:00,0.0
NO4,solar,2025-10-02 18:00:00+00:00,0.001
NO4,solar,2025-10-02 19:00:00+00:00,0.0
NO4,solar,2025-10-02 20:00:00+00:00,0.001
NO4,solar,2025-10-02 21:00:00+00:00,0.0
NO4,solar,2025-10-02 22:00:00+00:00,0.001
NO4,solar,2025-10-02 23:00:00+00:00,0.0
NO4,solar,2025-10-03 00:00:00+00:00,0.002
NO4,solar,2025-10-03 01:00:00+00:00,0.0
NO4,solar,2025-10-03 02:00:00+00:00,0.003
NO4,solar,2025-10-03 03:00:00+00:00,0.001
NO4,solar,2025-10-03 04:00:00+00:00,0.0
NO4,solar,2025-10-03 05:00:00+00:00,0.367
NO4,solar,2025-10-03 06:00:00+00:00,9.086
NO4,solar,2025-10-03 07:00:00+00:00,44.861
NO4,solar,2025-10-03 08:00:00+00:00,234.082
NO4,solar,2025-10-03 09:00:00+00:00,218.906
NO4,solar,2025-10-03 10:00:00+00:00,222.809
NO4,solar,2025-10-03 11:00:00+00:00,192.236
NO4,solar,2025-10-03 12:00:00+00:00,202.248
NO4,solar,2025-10-03 13:00:00+00:00,191.835
NO4,solar,2025-10-03 14:00:00+00:00,28.093
NO4,solar,2025-10-03 15:00:00+00:00,5.094
NO4,solar,2025-10-03 16:00:00+00:00,0.181
NO4,solar,2025-10-03 17:00:00+00:00,0.0
NO4,solar,2025-10-03 18:00:00+00:00,0.0
NO4,solar,2025-10-03 19:00:00+00:00,0.002
NO4,solar,2025-10-03 20:00:00+00:00,0.0
NO4,solar,2025-10-03 21:00:00+00:00,0.001
NO4,solar,2025-10-03 22:00:00+00:00,0.0
NO4,solar,2025-10-03 23:00:00+00:00,0.001
NO4,solar,2025-10-04 00:00:00+00:00,0.001
NO4,solar,2025-10-04 01:00:00+00:00,0.002
NO4,solar,2025-10-04 02:00:00+00:00,0.005
NO4,solar,2025-10-04 03:00:00+00:00,0.0
NO4,solar,2025-10-04 04:00:00+00:00,0.001
NO4,solar,2025-10-04 05:00:00+00:00,1.453
NO4,solar,2025-10-04 06:00:00+00:00,22.32
NO4,solar,2025-10-04 07:00:00+00:00,94.266
NO4,solar,2025-10-04 08:00:00+00:00,292.818
NO4,solar,2025-10-04 09:00:00+00:00,336.416
NO4,solar,2025-10-04 10:00:00+00:00,279.803
NO4,solar,2025-10-04 11:00:00+00:00,165.366
NO4,solar,2025-10-04 12:00:00+00:00,109.972
NO4,solar,2025-10-04 13:00:00+00:00,61.886
NO4,solar,2025-10-04 14:00:00+00:00,20.954
NO4,solar,2025-10-04 15:00:00+00:00,4.325
NO4,solar,2025-10-04 16:00:00+00:00,0.0
NO4,solar,2025-10-04 17:00:00+00:00,0.0
NO4,solar,2025-10-04 18:00:00+00:00,0.001
NO4,solar,2025-10-04 19:00:00+00:00,0.0
NO4,solar,2025-10-04 20:00:00+00:00,0.0
NO4,solar,2025-10-04 21:00:00+00:00,0.0
NO4,solar,2025-10-04 22:00:00+00:00,0.0
NO4,solar,2025-10-04 23:00:00+00:00,0.0
NO4,solar,2025-10-05 00:00:00+00:00,0.0
NO4,solar,2025-10-05 01:00:00+00:00,0.005
NO4,solar,2025-10-05 02:00:00+00:00,0.0
NO4,solar,2025-10-05 03:00:00+00:00,0.0
NO4,solar,2025-10-05 04:00:00+00:00,0.0
NO4,solar,2025-10-05 05:00:00+00:00,0.001
NO4,solar,2025-10-05 06:00:00+00:00,1.532
NO4,solar,2025-10-05 07:00:00+00:00,10.922
NO4,solar,2025-10-05 08:00:00+00:00,13.44
NO4,solar,2025-10-05 09:00:00+00:00,27.211
NO4,solar,2025-10-05 10:00:00+00:00,36.245
NO4,solar,2025-10-05 11:00:00+00:00,45.667
NO4,solar,2025-10-05 12:00:00+00:00,89.338
NO4,solar,2025-10-05 13:00:00+00:00,33.367
NO4,solar,2025-10-05 14:00:00+00:00,16.918
NO4,solar,2025-10-05 15:00:00+00:00,4.649
NO4,solar,2025-10-05 16:00:00+00:00,0.015
NO4,solar,2025-10-05 17:00:00+00:00,0.001
NO4,solar,2025-10-05 18:00:00+00:00,0.0
NO4,solar,2025-10-05 19:00:00+00:00,0.001
NO4,solar,2025-10-05 20:00:00+00:00,0.001
NO4,solar,2025-10-05 21:00:00+00:00,0.0
NO4,solar,2025-10-05 22:00:00+00:00,0.0
NO4,solar,2025-10-05 23:00:00+00:00,0.001
NO4,solar,2025-10-06 00:00:00+00:00,0.0
NO4,solar,2025-10-06 01:00:00+00:00,0.0
NO4,solar,2025-10-06 02:00:00+00:00,0.0
NO4,solar,2025-10-06 03:00:00+00:00,0.0
NO4,solar,2025-10-06 04:00:00+00:00,0.0
NO4,solar,2025-10-06 05:00:00+00:00,0.073
NO4,solar,2025-10-06 06:00:00+00:00,4.721
NO4,solar,2025-10-06 07:00:00+00:00,21.581
NO4,solar,2025-10-06 08:00:00+00:00,59.819
NO4,solar,2025-10-06 09:00:00+00:00,115.533
NO4,solar,2025-10-06 10:00:00+00:00,259.434
NO4,solar,2025-10-06 11:00:00+00:00,168.159
NO4,solar,2025-10-06 12:00:00+00:00,312.957
NO4,solar,2025-10-06 13:00:00+00:00,174.574
NO4,solar,2025-10-06 14:00:00+00:00,21.63
NO4,solar,2025-10-06 15:00:00+00:00,3.18
NO4,solar,2025-10-06 16:00:00+00:00,0.0
NO4,solar,2025-10-06 17:00:00+00:00,0.001
NO4,solar,2025-10-06 18:00:00+00:00,0.0
NO4,solar,2025-10-06 19:00:00+00:00,0.0
NO4,solar,2025-10-06 20:00:00+00:00,0.001
NO4,solar,2025-10-06 21:00:00+00:00,0.0
NO4,solar,2025-10-06 22:00:00+00:00,0.0
NO4,solar,2025-10-06 23:00:00+00:00,0.0
NO4,solar,2025-10-07 00:00:00+00:00,0.001
NO4,solar,2025-10-07 01:00:00+00:00,0.0
NO4,solar,2025-10-07 02:00:00+00:00,0.0
NO4,solar,2025-10-07 03:00:00+00:00,0.0
NO4,solar,2025-10-07 04:00:00+00:00,0.002
NO4,solar,2025-10-07 05:00:00+00:00,0.001
NO4,solar,2025-10-07 06:00:00+00:00,2.478
NO4,solar,2025-10-07 07:00:00+00:00,10.569
NO4,solar,2025-10-07 08:00:00+00:00,22.049
NO4,solar,2025-10-07 09:00:00+00:00,12.791
NO4,solar,2025-10-07 10:00:00+00:00,12.434
NO4,solar,2025-10-07 11:00:00+00:00,10.708
NO4,solar,2025-10-07 12:00:00+00:00,9.858
NO4,solar,2025-10-07 13:00:00+00:00,7.579
NO4,solar,2025-10-07 14:00:00+00:00,4.622
NO4,solar,2025-10-07 15:00:00+00:00,0.709
NO4,solar,2025-10-07 16:00:00+00:00,0.0
NO4,solar,2025-10-07 17:00:00+00:00,0.0
NO4,solar,2025-10-07 18:00:00+00:00,0.001
